soil_series,texture,slope,erosion,drainage,prod_index,cropland,woodland,year,indx,id
FOX,SL,0-2,S,W,65,500,230,2012,indx_69,FOXSL0-2SW
FOX,SL,0-2,S,W,65,1060,560,2013,indx_69,FOXSL0-2SW
FOX,SL,0-2,S,W,65,1560,1060,2014,indx_69,FOXSL0-2SW
FOX,SL,0-2,S,W,65,1190,230,2015,indx_69,FOXSL0-2SW
FOX,SL,0-2,S,W,65,1010,230,2016,indx_69,FOXSL0-2SW
FOX,SL,0-2,S,W,65,870,230,2017,indx_69,FOXSL0-2SW
FOX,SL,2-6,S,W,63,270,100,2009,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,250,120,2010,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,420,200,2011,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,350,230,2012,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,900,400,2013,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,1370,870,2014,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,930,230,2015,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,800,230,2016,indx_69,FOXSL2-6SW
FOX,SL,2-6,S,W,63,650,230,2017,indx_69,FOXSL2-6SW
FOX,SOILS,12-18,SE,W,42,170,100,2009,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,200,120,2010,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,300,200,2011,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,350,230,2012,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,350,230,2013,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,350,230,2014,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,350,230,2015,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,350,230,2016,indx_49,FOXSOILS12-18SEW
FOX,SOILS,12-18,SE,W,42,350,230,2017,indx_49,FOXSOILS12-18SEW
FOX,SOILS,6-12,SE,W,45,180,100,2009,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,200,120,2010,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,300,200,2011,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,350,230,2012,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,350,230,2013,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,350,230,2014,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,350,230,2015,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,350,230,2016,indx_49,FOXSOILS6-12SEW
FOX,SOILS,6-12,SE,W,45,350,230,2017,indx_49,FOXSOILS6-12SEW
FOX-CASCO,SOILS,12-18,M,W,49,170,100,2009,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,200,120,2010,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,300,200,2011,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,350,230,2012,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,350,230,2013,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,350,230,2014,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,350,230,2015,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,350,230,2016,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,12-18,M,W,49,350,230,2017,indx_49,FOX-CASCOSOILS12-18MW
FOX-CASCO,SOILS,6-12,SE,W,44,180,100,2009,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,200,120,2010,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,300,200,2011,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,350,230,2012,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,350,230,2013,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,350,230,2014,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,350,230,2015,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,350,230,2016,indx_49,FOX-CASCOSOILS6-12SEW
FOX-CASCO,SOILS,6-12,SE,W,44,350,230,2017,indx_49,FOX-CASCOSOILS6-12SEW
"FOX-CASCO,C",,12-18,M,W,49,170,100,2009,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,200,120,2010,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,300,200,2011,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,350,230,2012,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,350,230,2013,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,350,230,2014,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,350,230,2015,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,350,230,2016,indx_49,"FOX-CASCO,C12-18MW"
"FOX-CASCO,C",,12-18,M,W,49,350,230,2017,indx_49,"FOX-CASCO,C12-18MW"
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,170,100,2009,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,200,120,2010,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,300,200,2011,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,350,230,2012,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,350,230,2013,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,350,230,2014,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,350,230,2015,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,350,230,2016,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,M,W,37,350,230,2017,indx_49,FOX-CASCO-RODMANSOILS12-25MW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,170,100,2009,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,200,120,2010,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,300,200,2011,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,350,230,2012,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,350,230,2013,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,350,230,2014,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,350,230,2015,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,350,230,2016,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
FOX-CASCO-RODMAN,SOILS,12-25,SE,W,0,350,230,2017,indx_49,FOX-CASCO-RODMANSOILS12-25SEW
"FOX-LYBRAND,C",,6-12,M,W,59,260,100,2009,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,200,120,2010,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,300,200,2011,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,350,230,2012,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,660,230,2013,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,1070,570,2014,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,640,230,2015,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,510,230,2016,indx_59,"FOX-LYBRAND,C6-12MW"
"FOX-LYBRAND,C",,6-12,M,W,59,430,230,2017,indx_59,"FOX-LYBRAND,C6-12MW"
FOX-MIAMI,SIL,6-12,M,W,60,320,100,2009,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,200,120,2010,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,300,200,2011,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,350,230,2012,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,440,230,2013,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,810,310,2014,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,420,230,2015,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,350,230,2016,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMI,SIL,6-12,M,W,60,350,230,2017,indx_69,FOX-MIAMISIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,320,100,2009,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,200,120,2010,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,300,200,2011,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,350,230,2012,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,440,230,2013,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,810,310,2014,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,420,230,2015,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,350,230,2016,indx_69,FOX-MIAMIANSIL6-12MW
FOX-MIAMIAN,SIL,6-12,M,W,60,350,230,2017,indx_69,FOX-MIAMIANSIL6-12MW
"FOX,T-SUBST",SIL,0-2,S,W,71,380,100,2009,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,420,120,2010,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,620,200,2011,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,610,230,2012,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,1200,700,2013,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,1740,1240,2014,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,1370,370,2015,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,1190,230,2016,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,0-2,S,W,71,1030,230,2017,indx_79,"FOX,T-SUBSTSIL0-2SW"
"FOX,T-SUBST",SIL,2-6,M,W,61,330,100,2009,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,230,120,2010,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,400,200,2011,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,350,230,2012,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,860,360,2013,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,1340,840,2014,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,880,230,2015,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,770,230,2016,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,M,W,61,625,230,2017,indx_69,"FOX,T-SUBSTSIL2-6MW"
"FOX,T-SUBST",SIL,2-6,S,W,68,370,100,2009,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,330,120,2010,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,510,200,2011,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,450,230,2012,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,1060,560,2013,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,1560,1060,2014,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,1100,230,2015,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,1e3,230,2016,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FOX,T-SUBST",SIL,2-6,S,W,68,825,230,2017,indx_69,"FOX,T-SUBSTSIL2-6SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,410,100,2009,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,490,120,2010,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,700,200,2011,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,690,230,2012,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,1380,880,2013,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,1990,1490,2014,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,1540,540,2015,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,1440,440,2016,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,1220,335,2017,indx_69,"FRANKSTOWN,V-MERTZ,C3-8SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,190,100,2009,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,200,120,2010,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,300,200,2011,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,350,230,2012,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,350,230,2013,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,350,230,2014,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,350,230,2015,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,350,230,2016,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
"FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,350,230,2017,indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW"
FREDERICKTOWN,GR-L,15-25,M,W,40,170,100,2009,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,200,120,2010,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,300,200,2011,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,350,230,2012,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,350,230,2013,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,350,230,2014,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,350,230,2015,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,350,230,2016,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,15-25,M,W,40,350,230,2017,indx_49,FREDERICKTOWNGR-L15-25MW
FREDERICKTOWN,GR-L,6-15,M,W,55,180,100,2009,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,200,120,2010,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,300,200,2011,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,350,230,2012,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,350,230,2013,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,350,230,2014,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,350,230,2015,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,350,230,2016,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,GR-L,6-15,M,W,55,350,230,2017,indx_59,FREDERICKTOWNGR-L6-15MW
FREDERICKTOWN,SIL,2-6,S,W,64,420,100,2009,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,420,120,2010,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,610,200,2011,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,600,230,2012,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,1190,690,2013,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,1750,1250,2014,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,1360,360,2015,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,1190,230,2016,indx_69,FREDERICKTOWNSIL2-6SW
FREDERICKTOWN,SIL,2-6,S,W,64,1030,230,2017,indx_69,FREDERICKTOWNSIL2-6SW
FRENCHTOWN,SIL,0-2,S,P,58,290,100,2009,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,420,120,2010,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,660,200,2011,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,600,230,2012,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,1250,500,2013,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,1810,1060,2014,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,1460,230,2015,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,1300,230,2016,indx_59,FRENCHTOWNSIL0-2SP
FRENCHTOWN,SIL,0-2,S,P,58,1130,230,2017,indx_59,FRENCHTOWNSIL0-2SP
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,200,100,2009,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,200,120,2010,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,300,200,2011,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,350,230,2012,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,350,230,2013,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,350,230,2014,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,350,230,2015,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,350,230,2016,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,350,230,2017,indx_59,"FRENCHTOWN,SS-SUBSTSIL0-2SP"
FRIES,SICL,0-1,S,VP,66,400,100,2009,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,550,120,2010,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,760,200,2011,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,710,230,2012,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,1400,650,2013,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,1990,1240,2014,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,1640,260,2015,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,1490,230,2016,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-1,S,VP,66,1300,230,2017,indx_69,FRIESSICL0-1SVP
FRIES,SICL,0-2,S,VP,66,400,100,2009,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,550,120,2010,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,760,200,2011,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,710,230,2012,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,1400,650,2013,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,1990,1240,2014,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,1640,260,2015,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,1490,230,2016,indx_69,FRIESSICL0-2SVP
FRIES,SICL,0-2,S,VP,66,1300,230,2017,indx_69,FRIESSICL0-2SVP
FRIES,SIL,0-2,S,VP,66,400,100,2009,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,550,120,2010,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,760,200,2011,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,710,230,2012,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,1400,650,2013,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,1990,1240,2014,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,1640,260,2015,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,1490,230,2016,indx_69,FRIESSIL0-2SVP
FRIES,SIL,0-2,S,VP,66,1300,230,2017,indx_69,FRIESSIL0-2SVP
FULTON,FSL,0-2,S,SWP,64,330,100,2009,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,430,120,2010,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,670,200,2011,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,610,230,2012,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,1260,260,2013,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,1820,820,2014,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,1470,230,2015,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,1310,230,2016,indx_69,FULTONFSL0-2SSWP
FULTON,FSL,0-2,S,SWP,64,1140,230,2017,indx_69,FULTONFSL0-2SSWP
FULTON,L,0-2,S,SWP,67,400,100,2009,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,550,120,2010,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,760,200,2011,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,710,230,2012,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,1400,400,2013,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,1990,990,2014,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,1640,230,2015,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,1490,230,2016,indx_69,FULTONL0-2SSWP
FULTON,L,0-2,S,SWP,67,1300,230,2017,indx_69,FULTONL0-2SSWP
FULTON,L,0-3,S,SWP,67,400,100,2009,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,550,120,2010,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,760,200,2011,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,710,230,2012,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,1400,400,2013,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,1990,990,2014,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,1640,230,2015,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,1490,230,2016,indx_69,FULTONL0-3SSWP
FULTON,L,0-3,S,SWP,67,1300,230,2017,indx_69,FULTONL0-3SSWP
FULTON,L,2-6,S,SWP,64,390,100,2009,indx_69,FULTONL2-6SSWP
FULTON,L,2-6,S,SWP,64,380,120,2010,indx_69,FULTONL2-6SSWP
